Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/02/2025 - 28/02/2025],Rapport mis à jour=[21/03/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B07N6HRNMP,"Hama Album photo ""Summerly"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Motifs Aléatoires",Hama,"66,97 €","-70,39 %","390,98 %",15,"-75,81 %","36,36 %","66,97 €","-70,39 %",,"11,85 €","-75,81 %",,15,"-75,81 %",,,,
B00EUSMHE0,"THOMSON Kit Casque sans Fil TVWHP3203D (on-Ear, pour TV/HiFi, Circum-aural, supprimer Bruit Fond, 100 m) Noir",Thomson,"66,72 €",,,1,,,"66,72 €",,,"70,18 €",,,1,,,2,,"100,00 %"
B0C5JP288F,"Hama C-Rotate Pro Clé USB 3.1 - Flash Drive 512 Go, Vitesse jusqu'à 100 Mo/s, Clef avec connecteurs USB A & USB C, pour PC/Mac/Tablette et Smartphone - Argentée",Hama,"66,66 €",,,1,,,"66,66 €",,,"46,00 €",,,1,,,1,,
B09W5TSVGB,"Hama NHS-P100 V2 Casque Micro - Casque Tour de Cou, Microphone Intégré, Léger, Télécommande Intégrée, Fonction Mute - Noir",Hama,"66,60 €","150,00 %","34,38 %",5,"150,00 %","66,67 %","66,60 €","150,00 %","34,38 %","48,05 €","150,00 %","66,67 %",5,"150,00 %","66,67 %",,,
B0CP84CQHQ,"Hama Support TV Mural Orientable Garantie 10 Ans (Support TV Pivotant Inclinable Extensible, 35kg Max, pour écrans 81 à 165 cm (32"" à 65"") VESA 200x200 à 400x400, Chevilles Fischer fournies) Blanc",Hama,"65,83 €","0,00 %",,1,"0,00 %",,"65,83 €","0,00 %",,"47,90 €","0,00 %",,1,"0,00 %",,,,
B0CLD5D3YP,"Hama Support Mural TV Extra Plat Inclinable Pivotant 180° Garantie 10ans (TV 19 à 48 pouces, VESA jusqu'à 200 x 200, 2 articulations, Support Extensible, Cache Cables, Chevilles Fisher & Gabarit) Noir",Hama,"65,82 €",,,1,,,"65,82 €",,,"44,98 €",,,1,,,,,
B07H149QV2,"Hama Album photo 'Susi Pastell' (couverture souple, 24 pages pour 24 photos au format 10x15 cm, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Couleurs pastel Aléatoires",Hama,"65,52 €","138,43 %","-41,29 %",20,"400,00 %","-77,78 %","72,39 €","251,24 %","-35,13 %","18,48 €","600,00 %","-76,67 %",21,"600,00 %","-76,67 %",,,
B06XB66B6Y,"Hama Album photo vierge ""Lazise"" (album photo traditionnel 29 cm x 32 cm, 50 pages blanches, pour 250 photos 10 cm x 15 cm, format maximum 28 cm x 31 cm) Rose/Noir/Blanc",Hama,"64,35 €",,"-53,41 %",4,,"-60,00 %","64,35 €",,"-53,41 %","37,24 €",,"-60,00 %",4,,"-60,00 %",,,
B00LFHUWLY,"Hama Antenne de Toit pour Voiture, AM/FM et Dab/Dab+ (pour Dab/Dab+, AM/FM, antenne de Toit Flexible, Bande III, Bande L, fiche SMB (f), amplifiée électroniquement, Active, 12 V, pour Voiture) Noir",Hama,"64,17 €",,"-4,82 %",1,,"-50,00 %","64,17 €",,"-4,82 %","28,01 €",,"-50,00 %",1,,"-50,00 %",,,
B005DJKJ2C,"Hama Album, Vert, 30x30 cm",Hama,"64,12 €","447,57 %","-6,73 %",7,"600,00 %","40,00 %","54,96 €","369,34 %","-20,06 %","38,46 €","500,00 %","20,00 %",6,"500,00 %","20,00 %",,,
B005DJXZ7I,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Orange",Hama,"63,98 €","-53,33 %","-12,50 %",14,"-53,33 %","-12,50 %","63,98 €","-53,33 %","-12,50 %","35,42 €","-57,29 %","-25,46 %",14,"-53,33 %","-12,50 %",,,
B009HSQ3OS,"Hama Fine Art 50 pages Noires/à spirales 10608, Rose, 36 x 32 cm",Hama,"63,90 €","306,49 %","297,39 %",4,"300,00 %","300,00 %","49,74 €","216,41 %","209,33 %","25,35 €","200,00 %","200,00 %",3,"200,00 %","200,00 %",,,
B0000AISDL,"Hama Passe-partout Premium, blanc neige, 40 x 50 cm",Hama,"63,28 €","-55,56 %","-20,00 %",8,"-55,56 %","-20,00 %","63,28 €","-55,56 %","-20,00 %","34,16 €","-55,56 %","-20,00 %",8,"-55,56 %","-20,00 %",3,,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"63,28 €","-46,67 %",,8,"-46,67 %",,"71,19 €","-47,06 %",,"31,05 €","-47,06 %",,9,"-47,06 %",,,,
B000L9RQJ8,"Hama Adaptateur Cassette Automobile (pour Smartphones, lecteurs MP3/CD, Jack 3,5 mm, Car Cassette Adapter) Noir",Hama,"62,93 €","-16,06 %",,7,"-22,22 %",,"62,93 €","-16,06 %",,"27,84 €","-16,07 %",,7,"-22,22 %",,,,
B07Q4FLFQZ,"Hama X-Pointer Télécommande Pointeur Laser - Laser Rouge, Technologie Smart-Link, sans Fil 2.4 GHz - pour présentation Powerpoint - Noir",Hama,"62,46 €","-3,07 %","50,00 %",3,"0,00 %","50,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B0000AI2UP,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 70 cm, Anti-Reflex) Blanc",Hama,"62,46 €","-70,00 %","-50,00 %",3,"-70,00 %","-50,00 %","62,46 €","-70,00 %","-50,00 %","34,71 €","-70,00 %","-49,98 %",3,"-70,00 %","-50,00 %",2,"-33,33 %","-71,43 %"
B00006JBG4,"Hama Boîtier Standard (pour CD et disques Blu-Ray, Étui Protecteur pour CD, Paquet de 5) Noir/Transparent",Hama,"62,40 €","-63,76 %","-14,49 %",15,"-60,53 %","25,00 %","84,84 €","-43,35 %","32,11 %","47,48 €","-52,90 %","54,26 %",17,"-52,78 %","54,55 %",,,
B079PBYJ9P,"Hama Mallette (LP 50, aspect alu, en aluminium, pour stocker 50 disques, verrouillable, Boîte de rangement pour vinyle, boîtier pour disque ) Argent",Hama,"61,97 €",,"2,43 %",1,,"0,00 %","61,97 €",,"2,43 %","46,24 €",,"0,00 %",1,,"0,00 %",,,
B07R85FWGP,"Hama Station météo ""Action""(avec horloge, réveil, thermomètre, prévisions météorologiques, climat, plage de 50 m) Blanc",Hama,"60,39 €","-83,45 %",,3,"-86,96 %",,"60,39 €","-84,08 %",,"42,81 €","-88,01 %",,3,"-87,50 %",,1,"-50,00 %",
B00006J4GV,"Hama Multiprise 3 Prises 16A avec Interrupteur (Rallonge multiprises 3m, Bloc 3 Prises Type F Schuko, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"59,94 €","-33,21 %","-96,45 %",6,"-33,33 %","-97,44 %","59,94 €","-33,21 %","-96,05 %","33,60 €","-33,33 %","-97,36 %",6,"-33,33 %","-97,16 %",,,
B00006JB4X,"Hama Antenne filaire de pare-brise électronique (pour la réception VHF, AM et FM) Noir",Hama,"59,45 €",,,2,,,"59,45 €",,,"42,72 €",,,2,,,,,
B08SFHZXK6,"Hama Album Jumbo « Stamps » à personnaliser (Album souvenirs de famille ou de voyage, idéal cadeau et scrapbooking, 30x30 cm, album livre 100 Pages, Max : 400 Photos 10x15 cm) Multicolore",Hama,"58,98 €","43,09 %","43,09 %",4,"33,33 %","33,33 %","58,98 €","43,09 %","43,09 %","35,08 €","33,33 %","33,33 %",4,"33,33 %","33,33 %",1,,
B06XB97YH4,"Hama Album photo ""Nora"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, hippopotame, élégant) Gris/Marron/Blanc",Hama,"58,80 €","-34,86 %","97,05 %",5,"-37,50 %","150,00 %","58,80 €","-42,93 %","97,05 %","32,90 €","-43,85 %","152,69 %",5,"-44,44 %","150,00 %",,"-100,00 %",
B0000AIRVB,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 40 x 50 cm, Anti-Reflex) Blanc",Hama,"58,30 €","36,12 %",,5,"150,00 %",,"46,64 €","8,90 %","126,85 %","27,24 €","100,00 %","300,00 %",4,"100,00 %","300,00 %",,"-100,00 %","-100,00 %"
B0D5HHBJ6Y,"Hama Cuir Synthétique Tapis de Souris - Tapis de Bureau élégant, Dessous Anti-Dérapant, Bords Cousus - Noir",Hama,"58,24 €","-41,67 %",,7,"-41,67 %",,"58,24 €","-41,67 %",,"62,29 €","-41,36 %",,7,"-41,67 %",,,"-100,00 %",
B0C5JPTNRF,"Hama Pages Intérieures Album Photo Scrapbooking (Recharge de Pages Photo Cartonnées, 250g/m2, 23.3 x 31 cm, Perforées, 25 feuilles) Noir",Hama,"58,20 €","42,86 %",,10,"42,86 %",,"58,20 €","0,00 %",,"38,10 €","0,00 %",,10,"0,00 %",,2,,
B01K47EVSK,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Noir",Hama,"57,66 €","10,16 %","-75,57 %",5,"25,00 %","-81,48 %","57,66 €","10,16 %","-75,57 %","29,25 €","24,89 %","-81,46 %",5,"25,00 %","-81,48 %",,,
B07TM7WRZY,"Hama Elegance Horloge Murale à Quartz Cercle Gris, Argent - Horloges murales (AA Mignon, Gris, Argent, Plastique, Verre, 45 mm, 495 g)",Hama,"57,48 €","50,00 %","200,00 %",3,"50,00 %","200,00 %","57,48 €","50,00 %","200,00 %","41,54 €","46,58 %","201,01 %",3,"50,00 %","200,00 %",1,,
B077ZGYBZS,"Hama Stylet ""Active Fineline"" pour écrans tactiles (universel, pour tablettes/smartphones/GPS, utilisation facile, stylet de 116 mm, pour Samsung, Apple, Huawei, Xiaomi, LG, Sony) Noir",Hama,"57,48 €","100,00 %",,2,"100,00 %",,"57,48 €","100,00 %",,"41,76 €","100,00 %",,2,"100,00 %",,,,
B00006IVJJ,"Hama Nettoyeur de contacts en fibre de verre ""Glass Fibre"" (gomme à effacer, en fibre de verre pour contacts électriques, fibre de verre) Noir/Blanc",Hama,"57,34 €","-34,05 %","122,85 %",5,"-28,57 %","150,00 %","57,34 €","-34,05 %","122,85 %","53,20 €","-28,57 %","150,00 %",5,"-28,57 %","150,00 %",,,
B003KKWLJA,"Xavax Raccord de tuyau d' arrivée d'eau en laiton (pour tuyaux d’arrivée de lavage et de lave-vaisselle, embout de tuyau d’admission) Dorée",xavax,"56,90 €","-38,02 %","-44,46 %",13,"-56,67 %","-18,75 %","56,90 €","-38,02 %","-46,63 %","53,82 €","-56,67 %","-23,53 %",13,"-56,67 %","-23,53 %",,"-100,00 %",
B00006J9WN,"Hama Boîtier Multipack (pour 4 CD/DVD/Blu-Ray, Multipack, 4 in 1, étui de Protection pour CD) Noir/Transparent",Hama,"56,74 €","-14,55 %","-67,26 %",8,"-60,00 %","-77,78 %","66,70 €","-16,29 %","-60,78 %","20,90 €","-54,17 %","-75,40 %",11,"-54,17 %","-69,44 %",6,,
B0000AI3IZ,"Hama Cadre photo en plastique Décor Sevilla (taille du Cadre de 40 x 50 cm avec bordure de 13 mm x 20 mm, pour une photo de 40 x 50 cm) Or Mat",Hama,"56,64 €","300,00 %","-20,00 %",4,"300,00 %","-20,00 %","70,80 €","66,67 %","0,00 %","40,75 €","66,67 %","0,00 %",5,"66,67 %","0,00 %",1,"0,00 %",
B0000AISCX,"Hama Cadre Photo Clip-Fixe (sans Bordure, 30 X 45 Cm, Anti-Reflex) Blanc",Hama,"56,64 €","-66,67 %","0,57 %",4,"-66,67 %","0,00 %","56,64 €","-66,67 %","-22,37 %","17,84 €","-66,67 %","-33,33 %",4,"-66,67 %","-33,33 %",2,"0,00 %","-60,00 %"
B00006J4FD,"Hama Multiprise 6 Prises 16A avec Interrupteur (Rallonge multiprises 1.4m, Bloc 6 Prises Type F Schuko, 3680W Max, Idéal Bureau PC luminaires, Atelier, Meuble TV, Garage) Blanc",Hama,"56,44 €",,"23,02 %",4,,"0,00 %","56,44 €",,"23,02 %","20,48 €",,"0,00 %",4,,"0,00 %",,,
B0002W6E56,"Hama 00004133 Trépied Photo/vidéo Star 700 EF Digital, Champagne (Trépied d'entrée de Gamme léger, tête à Trois Voies, 42-125 cm, 3D)",Hama,"56,13 €","9,14 %","69,27 %",3,"0,00 %","50,00 %","73,62 €","116,91 %","344,03 %","48,44 €","100,00 %","300,00 %",4,"100,00 %","300,00 %",,,"-100,00 %"
B000OS1ETO,"Câble d'antenne, Coax mâle - Coax Femelle, 75dB, Blanc, 3,00m",Hama,"55,85 €","108,79 %","-33,29 %",9,"125,00 %","-40,00 %","55,85 €","108,79 %","-26,12 %","14,49 €","125,00 %","-35,71 %",9,"125,00 %","-35,71 %",,,
B005DJKGFC,"Hama Album Photo Singo (Album minimax, 22 x 22,5 cm, 100 Pages, pour 200 Photos au Format 10 x 15 cm) Vert",Hama,"55,57 €","347,42 %","-74,31 %",5,"400,00 %","-80,77 %","55,57 €","347,42 %","-74,31 %","27,00 €","400,00 %","-81,01 %",5,"400,00 %","-80,77 %",,,
B09N9TH54H,"Xavax Égouttoir Porte Bouteilles (Support d'égouttage jusqu'à 6 Bouteilles, Pots, biberons Verres Tasses ou Mugs, Egouttoir Compact et Design, idéal sodastream, air-up, Avent, Philips) Noir",Xavax,"54,96 €","40,96 %","-5,73 %",3,"50,00 %","0,00 %","36,64 €","-6,03 %","-37,15 %","17,10 €","0,00 %","-44,50 %",2,"0,00 %","-33,33 %",,"-100,00 %",
B079PNH64S,"Hama Chevalet album photo vierge à spirale (album photo traditionnel 18 cm x 16,5 cm, 12 pages noires, pour 12 ou 24 photos de 10 cm x 15 cm ou 11 cm x 15 cm, avec dictons) Noir",Hama,"54,96 €","-62,50 %","19,90 %",6,"-62,50 %","20,00 %","64,12 €","-53,33 %","39,88 %","46,06 €","-53,33 %","40,00 %",7,"-53,33 %","40,00 %",,,
B07QQ8JPGN,"Hama Sac pour appareil photo ""Pittsburgh"", 170, noir",Hama,"54,08 €",,,1,,,"54,08 €",,,"48,43 €",,,1,,,,,
B0000AISOV,"Hama Cadre photo Clip-Fixe (sans bordure, 30 x 30 cm, Reflex) Blanc",Hama,"54,01 €","-77,99 %","-58,37 %",5,"-77,27 %","-80,77 %","59,00 €","-75,46 %","-64,17 %","18,66 €","-71,43 %","-81,81 %",6,"-71,43 %","-81,82 %",,"-100,00 %",
B0CNGY9DBG,"Xavax Mousseur à lait (Batteur à lait, fouet inox très puissant 14 000 tr/min, Emulsionneur à lait à piles, Fouet Électrique Idéal Café Latte Cappuccino Macchiato Matcha Sauces Blancs d'oeufs) Noir",Xavax,"53,28 €","100,00 %","540,38 %",7,"250,00 %","600,00 %","53,28 €","28,39 %","540,38 %","28,37 €","74,58 %","600,49 %",7,"75,00 %","600,00 %",,,
B000JIA7YW,"Hama Boîtier Standard (pour 6 DVD, Convient également aux CD et disques Blu-Ray, avec Film pour l'insertion de la Jaquette, Lot de 3) Noir",Hama,"53,20 €","21,24 %","-30,30 %",5,"-16,67 %","-50,00 %","53,20 €","21,24 %","-39,14 %","24,13 €","-16,22 %","-54,30 %",5,"-16,67 %","-54,55 %",,,
B0089CJLVA,"Hama Support mural TV Inclinable (pour diagonale d'écran de 81 à 142 cm (32'' et 56""), pour un maximum de 30 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,"52,48 €","100,00 %",,2,"100,00 %",,"52,48 €","100,00 %",,"37,88 €","100,00 %",,2,"100,00 %",,,,
B0000AIRXI,"Hama Plaque de Fixation Rapide pour Appareil Photo (Plaque d'attache Rapide pour appareils Photo avec Filetage 1/4"" (6,4 mm), Adaptateur tête de trépied Star 55 à 64"",""Gamma 153"", ""Action 165"") Noir",Hama,"52,38 €","-40,00 %","-47,06 %",9,"-40,00 %","-47,06 %","52,38 €","-40,00 %","-47,06 %","42,46 €","-40,04 %","-47,12 %",9,"-40,00 %","-47,06 %",,"-100,00 %",
B005DJKJIQ,"Hama Album Photo ""Singo"" (album grand format, 30 x 30 cm, 100 pages, pour 400 photos au format 10 x 15 cm) Rose",Hama,"52,32 €","11,65 %","-78,03 %",4,"33,33 %","-84,62 %","52,32 €","11,65 %","-79,60 %","25,64 €","33,33 %","-85,71 %",4,"33,33 %","-85,71 %",,,
B07DHNSBP1,"Hama Mini souris sans fil 'Pesaro 2.4' (Souris optique résistant, idéal ordinateurs portables, léger et compact lors des déplacements) Anthracite",Hama,"52,16 €",,,4,,,"52,16 €",,,"34,20 €",,,4,,,,,
B083G7F5MR,"uRage Microphone à Condensateur de streaming USB avec bras (Micro Cardioïde d'Enregistrement Studio Conversation YouTube Voix-off, Ordinateur Bureau ou PC Portable, câble 2.5m, 20Hz-16kHz, 2200Ω) Noir",uRage,"51,89 €",,,1,,,"51,89 €",,,"72,39 €",,,1,,,,,
B08YRVCFLT,"Hama Adaptateur vidéo, fiche HDMI™ - Port DVI, Ultra-HD 4K, Métal, Garantie 10 Ans, Noir",HAMA,"51,75 €","800,00 %",,9,"800,00 %",,"51,75 €","800,00 %",,"53,82 €","800,00 %",,9,"800,00 %",,,,
B094JJTMRP,"Hama Câble HDMI (Cable HDMI Haute Vitesse High Speed, Cordon HDMI, 1.5m, mâle-mâle) Noir",Hama,"51,60 €","-71,47 %",,11,"-76,09 %",,"51,60 €","-71,47 %",,"22,52 €","-76,12 %",,11,"-76,09 %",,,,
B08SDR1ZTM,"Hama Album photo grand format ""Compass"" (Album souvenirs Voyages, Vacances, Famille, Idée cadeau, 30x30 cm, 100 pages blanches à personnaliser et à coller, 400 photos 10x15 cm) Multicolore",Hama,"50,76 €","-53,82 %",,3,"-62,50 %",,"50,76 €","-53,82 %",,"22,20 €","-62,50 %",,3,"-62,50 %",,,"-100,00 %",
B07NH3LJ1S,"Hama Support pour télécommande ""Agent"" (porte-télécommande, rotatif, 5 compartiments pour télécommandes, téléphones, lunettes, stylos, organisateur pour bureau, rangement) Noir",Hama,"50,28 €",,"-88,54 %",3,,"-89,29 %","50,28 €",,"-88,54 %","23,40 €",,"-90,90 %",3,,"-89,29 %",,,"-100,00 %"
B0CBCMH2BZ,"Hama Multiprise Cube avec Interrupteur (Rallonge multiprise 1.4m, Bloc 3 Prises Terre F Schuko + 2 USB-A + 2 USB-C, 3680W 16A Idéal Bureau Cuisine Salon Atelier Garage PC luminaires Meuble TV) Blanc",Hama,"49,98 €","-50,00 %",,2,"-50,00 %",,"49,98 €","-50,00 %",,"36,98 €","-50,00 %",,2,"-50,00 %",,,,
B0000AISDG,"Hama Passe-partout (premium, dimensions : Extérieur : 40 cm x 50 cm / Intérieur : 28 cm x 35 cm) Blanc Arctique",Hama,"49,92 €",,,8,,,"43,68 €",,"133,33 %","27,79 €",,"133,33 %",7,,"133,33 %",1,,
B0CJFSVWPT,"Hama BT700 Casque Bluetooth® - Connexion Multipoint, Microphone Intégré, Bluetooth® 5.2, Casque Rechargeable en USB C, Touches Multifonctions, Autonomie 45 h - Noir",Hama,"49,41 €","-1,16 %",,1,"0,00 %",,"49,41 €","-1,16 %",,"38,00 €","0,00 %",,1,"0,00 %",,,,
B0BG5GJNDL,"Hama Montre Connectée Femme Fit Watch 4910 (Montre Sport, Etanche IP68, Ecran Tactile 1,09"", Montre Fitness 15 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Rose",Hama,"49,20 €","4,73 %","-44,84 %",1,"0,00 %","-50,00 %","49,20 €","4,73 %","-44,84 %","42,50 €","0,00 %","-57,46 %",1,"0,00 %","-50,00 %",,,
B001UBEV4O,"Hama Album, Gris, 36 x 32 cm",Hama,"48,98 €","-67,85 %","-38,34 %",3,"-66,67 %","-40,00 %","34,82 €","-77,14 %","-56,16 %","17,06 €","-77,73 %","-60,00 %",2,"-77,78 %","-60,00 %",,"-100,00 %",
B001UBGSZE,"Hama Album Photo Fine Art (Format 36 x 32 cm, 50 Pages Noires, à Spirale) Lilas",Hama,"48,59 €","39,63 %","197,73 %",3,"50,00 %","200,00 %","33,60 €","-3,45 %","105,88 %","17,06 €","0,00 %","100,00 %",2,"0,00 %","100,00 %",,,
B00I07LU40,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Noir",Hama,"48,32 €",,,2,,,"48,32 €",,,"28,26 €",,,2,,,,,
B009HSQ4JM,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Azur",Hama,"48,26 €","-26,24 %","-36,78 %",3,"-25,00 %","-40,00 %","48,26 €","-26,24 %","-46,67 %","25,35 €","-25,00 %","-50,00 %",3,"-25,00 %","-50,00 %",,,
B08YS22QH1,"Hama Plastifieuse A4 A5 A6 Cartes de Visite (Kit de Plastification 4en1 avec Feuille Film Laminage Thermique ep. Max 80-125 Microns, Plastifieuse à chaud, Règle de coupe, Chauffe rapide) Noir",Hama,"47,86 €",,"-85,00 %",2,,"-87,50 %","47,86 €",,"-85,88 %","41,16 €",,"-88,31 %",2,,"-88,24 %",,,
B0000AIRSP,"Hama Boîtier ""Slim"" quadruple (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, pour 4 CD, lot de 10) Transparent",Hama,"47,85 €","219,64 %","53,07 %",5,"400,00 %","66,67 %","47,85 €","219,64 %","53,07 %","34,90 €","400,00 %","66,67 %",5,"400,00 %","66,67 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,"47,85 €",,"92,63 %",5,,"150,00 %","47,85 €",,"92,63 %","28,15 €",,"149,12 %",5,,"150,00 %",,,
B000CZ2LQE,"Hama Gel de nettoyage (pour écran LCD / TFT avec chiffon en microfibre, 200 ml) Gris/Bleu",Hama,"47,68 €","11,95 %",,4,"0,00 %",,"47,68 €","11,95 %",,"23,64 €","0,00 %",,4,"0,00 %",,,,
B0BL1VM36X,"Hama Support Telephone Voiture Induction 10W FC10 Motion (QI-Charge, Chargeur Induction Voiture sans Fil, Ultra Rapide) Argenté/Noir",Hama,"47,49 €",,,1,,,"47,49 €",,,"37,84 €",,,1,,,,,
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,"47,25 €","-56,44 %",,3,"-57,14 %",,"47,25 €","-56,44 %",,"17,70 €","-57,14 %",,3,"-57,14 %",,,,
B086B7JST7,"Hama - WETTERSTATION - Weather Station",Hama,"46,66 €",,,1,,,"46,66 €",,,"35,14 €",,,1,,,,,
B00GRP4HDI,"Hama Boîtier pour câbles Maxi (Boite pour câbles, 40 x 15,5 x 13,8 cm, avec Pieds en Caoutchouc) Noir",Hama,"46,64 €","4,18 %","-91,65 %",2,"0,00 %","-91,30 %","46,64 €","4,18 %","-91,64 %","26,53 €","4,78 %","-91,58 %",2,"0,00 %","-91,30 %",,,
B0CYN6M918,"Hama Ampoule Connectée WIFI G95, Ampoule Vintage Globe Filament ST64 Spiral, 2700-6500K, Ampoule Smart Intelligente, Matter, Ampoule Alexa/Google Home, 4.9W, 470lm, Dimmable, cde voc+appl",Hama,"46,64 €",,,2,,,"46,64 €",,,"36,78 €",,,2,,,,,
B0009V6OCS,"Hama Boîtier Slim (pour CD et disques Blu-ray, ultra mince, avec une feuille pour la couverture, lot de 25) Noir/Transparent",Hama,"46,64 €","100,00 %","-73,95 %",4,"100,00 %","-66,67 %","46,64 €","100,00 %","-73,95 %","27,56 €","93,00 %","-70,96 %",4,"100,00 %","-66,67 %",,,
B0019DPZPC,"Hama 29308 Présentoir de Distributeur de pastilles adhésives, Transparent (1 distributeurs, 1000 coins photos, 12 x 13 mm)",Hama,"46,48 €","100,00 %","250,00 %",14,"100,00 %","250,00 %","46,48 €","100,00 %","250,00 %","32,34 €","100,00 %","250,00 %",14,"100,00 %","250,00 %",,,
B00006JDGH,"Hama Filtre UV (anti-UV et protection, compensation 2X, traitement antireflet, pour objectifs d'appareils photo 58 mm, O-Haze, traité) Noir",Hama,"46,06 €","-84,44 %","-91,31 %",7,"-84,44 %","-91,57 %","52,64 €","-82,22 %","-89,68 %","43,02 €","-80,47 %","-88,08 %",8,"-82,22 %","-90,00 %",,"-100,00 %","-100,00 %"
B01KJER734,"Hama 24 Albums photos ""Skies"" (couverture souple, 24 pages pour 24 photos au format 10x15 cm par album, résistant, pour archiver avec des anecdotes, protège la photo, mini album) Multicolore",Hama,"45,88 €","-75,77 %","-84,88 %",37,"-70,63 %","-65,74 %","53,32 €","-72,02 %","-82,59 %","56,76 €","-66,14 %","-60,55 %",43,"-66,14 %","-60,55 %",1,,"-93,33 %"
